product_name_clean,contains_gluten,contains_dairy,contains_nuts,contains_peanut,contains_seafood,contains_egg,contains_soy,contains_celery,contains_mustard,contains_sesame,contains_sulfite,contains_other,contains_unknown,allergen_match_count,allergen_sources,label_sources,confidence
1 lowfat lite trim milk,False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 lowfat milk,False,True,False,False,False,False,False,False,False,False,False,False,False,213,comprehensive_foods_usda|openfoodfacts,keyword_from_food_name_or_ingredients|openfoodfacts_explicit_allergen_tags,high
1 lowfat milk chocolate,False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"1 lowfat milk, chocolate",False,True,False,False,False,False,False,False,False,False,False,False,False,10,comprehensive_foods_usda|openfoodfacts,keyword_from_food_name_or_ingredients|openfoodfacts_explicit_allergen_tags,high
"1 lowfat milk, chocolate marshmallow",False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"1 lowfat milk, strawberry",False,True,False,False,False,False,False,False,False,False,False,False,False,2,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 lowfat mmmmilk,False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 lowfat small curd cottage cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,51,comprehensive_foods_usda|healthy_foods_database,keyword_from_food_name_or_ingredients,medium
"1 lowfat small curd cottage cheese with chive toasted onion, chive toasted onion",False,True,False,False,False,False,False,False,False,False,False,False,False,2,comprehensive_foods_usda|healthy_foods_database,keyword_from_food_name_or_ingredients,medium
"1 lowfat small curd cottage cheese with peaches, peaches",False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"1 lowfat small curd cottage cheese with pineapple cherry, pineapple cherry",False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"1 lowfat strawberry milk, strawberry",False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 m.f. banana partly skimmed milk,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
1 m.f. chocolate milk,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
1 m.f. chocolate milk beverage,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
1 m.f. pūrfiltre partly skimmed milk,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
1 m.f. vanilla partly skimmed milk,False,True,False,False,False,False,False,False,False,False,False,False,False,1,openfoodfacts,openfoodfacts_explicit_allergen_tags,high
1 milk,False,True,False,False,False,False,False,False,False,False,False,False,False,3,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 milk fat chocolate low fat milk,False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 milk fat low fat cottage cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,2,comprehensive_foods_usda|healthy_foods_database,keyword_from_food_name_or_ingredients,medium
"1 milk fat low fat cottage cheese small curd with pineapple, cottage cheese small curd with pineapple",False,True,False,False,False,False,False,False,False,False,False,False,False,2,comprehensive_foods_usda|healthy_foods_database,keyword_from_food_name_or_ingredients,medium
1 milk fat low fat milk,False,True,False,False,False,False,False,False,False,False,False,False,False,2,comprehensive_foods_usda|openfoodfacts,keyword_from_food_name_or_ingredients|openfoodfacts_explicit_allergen_tags,high
1 milkfat low fat milk,False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 milkfat low fat small curd no salt added cottage cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,2,comprehensive_foods_usda|healthy_foods_database,keyword_from_food_name_or_ingredients,medium
1 milkfat low fat whipped spreadable cottage cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,2,comprehensive_foods_usda|healthy_foods_database,keyword_from_food_name_or_ingredients,medium
"1 milkfat low fat yogurt, key lime, original",False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 milkfat lowfat cottage cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,5,comprehensive_foods_usda|healthy_foods_database|openfoodfacts,keyword_from_food_name_or_ingredients|openfoodfacts_explicit_allergen_tags,high
1 milkfat lowfat milk,False,True,False,False,False,False,False,False,False,False,False,False,False,3,comprehensive_foods_usda|openfoodfacts,keyword_from_food_name_or_ingredients|openfoodfacts_explicit_allergen_tags,high
"1 milkfat original lowfat yogurt, orange cream",False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 milkfat small curd cottage cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,2,comprehensive_foods_usda|healthy_foods_database,keyword_from_food_name_or_ingredients,medium
"1 milkfat small curd cottage cheese with peaches, peaches",False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 milkfat small curd lowfat cottage cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,4,comprehensive_foods_usda|healthy_foods_database,keyword_from_food_name_or_ingredients,medium
1 milkfat smallcurd lowfat cottage cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,2,comprehensive_foods_usda|healthy_foods_database,keyword_from_food_name_or_ingredients,medium
1 milkfat with pineapple small curd cottage cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,2,comprehensive_foods_usda|healthy_foods_database,keyword_from_food_name_or_ingredients,medium
1 of agar agar,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
1 of oat flour,True,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,keyword_from_ingredient_text,medium
1 of potassium sorbate and sodium benzoate as preservatives,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
1 organic lowfat milk,False,True,False,False,False,False,False,False,False,False,False,False,False,3,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"1 organic lowfat milk, chocolate",False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"1 oz wg breaded formed fish nuggets, par fried, frozen, oven ready.",True,False,False,False,True,False,True,True,False,False,False,False,False,2,comprehensive_foods_usda|healthy_foods_database,keyword_from_food_name_or_ingredients,medium
1 oz whole grain fish stx,True,True,False,False,True,False,True,False,False,False,False,False,False,2,comprehensive_foods_usda|healthy_foods_database,keyword_from_food_name_or_ingredients,medium
1 oz. chesapeake crabcake,True,True,False,False,True,True,True,True,True,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 percent lowfat milk,False,True,False,False,False,False,False,False,False,False,False,False,False,3,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"1 pumpernickel rye bread, 1 pumpernickel rye",True,False,False,False,False,False,True,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"1 reduced sugar milk, chocolate",False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 slice hard salami 2 slices colby jack cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 slice hard salami 2 slices mild cheddar cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 slice hard salami 2 slices pepper jack cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 slice hard salami 2 slices provolone cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 small curd cottage cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,2,comprehensive_foods_usda|healthy_foods_database,keyword_from_food_name_or_ingredients,medium
1 small curd lowfat cottage cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,12,comprehensive_foods_usda|healthy_foods_database,keyword_from_food_name_or_ingredients,medium
1 sodium benzoate as a preservative,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
1 sodium benzoate preservative,False,False,False,False,False,False,False,False,False,False,False,False,False,1,allergies_10k,explicit_empty_allergen_list,high
"1 step mocha latte beverage mix k-cup pods, mocha",False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"1 step vanilla latte beverage mix k-cup pods, vanilla",False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 to 1 baking flour,True,False,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
1 whipped spreadable cottage cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,2,comprehensive_foods_usda|healthy_foods_database,keyword_from_food_name_or_ingredients,medium
1 year blue cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"1,5l citron volvic",False,False,False,False,False,False,False,False,False,False,False,False,False,2,foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_negative,medium
"1,5l schweppes indian tonic pe",False,False,False,False,False,False,False,False,False,False,False,False,False,2,foods_dietary_restrictions|foods_health_scores_allergens,explicit_boolean_negative,medium
"1-2-3 gluten free, divinely decadent, silky rich brownies baking mix",True,False,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"1-2-3 gluten free, southern glory, biscuits baking mix",True,False,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
"1-2-3 gluten free, sugar cookies mix",True,False,False,False,False,False,False,False,False,False,False,False,False,1,comprehensive_foods_usda,keyword_from_food_name_or_ingredients,medium
